Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10097249,1,"",4,1.0,1.0,472.0,"",0.0,13.0,13.0,"",0.0,"",1.0,4.0,0.0,1111.0,1498.0,0.0,0.0,1054.0,5.0,0.0,0.0,329.0,1143.0,328.0,1.0,1826.0,1299.0,7.0,1111.0,0.0,0.0,1191.0,2.0,2.0,1395.0,0.0,0.0
10097250,1,1.0,23,209.0,6.0,358.0,72.0,2.0,43.0,67.0,1.0,2.0,"",34.0,2.0,4.0,3214746.0,455.0,0.0,0.0,2684.0,1.0,0.0,8245.0,1301.0,2386262.0,1171.0,0.0,798.0,4275600.0,1.0,418.0,12.0,1.0,5638489.0,1.0,3.0,70.0,3.0,164.0
10097251,0,0.0,1,18.0,22.0,3329.0,120.0,2.0,27.0,68.0,0.0,1.0,0.0,22.0,2.0,0.0,0.0,1.0,2.0,0.0,168.0,6.0,0.0,13753.0,100.0,0.0,114.0,1.0,1071.0,0.0,3.0,363.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
10097252,0,1.0,1,"",0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,"",0.0,1.0,14.0,8.0,10.0,0.0,0.0,583.0,0.0,0.0,0.0,802.0,9.0,424.0,1.0,25.0,10.0,4.0,14.0,0.0,0.0,10.0,0.0,4.0,8.0,0.0,0.0
10097253,0,"",201,"","",2144.0,0.0,29.0,0.0,0.0,"",2.0,"","",1.0,3.0,184856.0,6909.0,0.0,0.0,2.0,0.0,0.0,2126.0,3.0,32700.0,5.0,2.0,968.0,10939.0,0.0,617.0,9.0,3.0,10574.0,1.0,3.0,450.0,4.0,318.0
10097254,0,0.0,213,22.0,4.0,1575.0,52.0,10.0,39.0,68.0,0.0,2.0,"",12.0,6.0,4.0,18663.0,10610.0,8.0,2.0,67.0,2.0,0.0,176.0,49.0,19054.0,62.0,0.0,7.0,20137.0,0.0,1.0,1125.0,1.0,19590.0,0.0,0.0,552.0,3.0,5731.0
10097255,0,10.0,5,33.0,28.0,380.0,32.0,10.0,41.0,42.0,1.0,1.0,"",28.0,0.0,102.0,210.0,265.0,2.0,0.0,315.0,0.0,0.0,230.0,210.0,220.0,223.0,2.0,564.0,240.0,0.0,139.0,1.0,2.0,228.0,0.0,0.0,19.0,7.0,5.0
10097256,0,"",2,1.0,1.0,"","",0.0,1.0,4.0,"",0.0,"",1.0,1.0,63.0,234532.0,1358.0,0.0,1.0,10.0,1.0,1.0,0.0,17.0,241399.0,7.0,2.0,258.0,186465.0,8.0,236.0,0.0,0.0,222328.0,2.0,6.0,476.0,0.0,0.0
10097257,0,"",22,"","",5636.0,5.0,1.0,0.0,5.0,"",1.0,"","",7.0,166.0,684470.0,407922.0,7.0,3.0,5155.0,0.0,0.0,8996.0,2674.0,777860.0,2252.0,0.0,1005.0,500039.0,2.0,349.0,1.0,2.0,532637.0,0.0,1.0,77464.0,2.0,782.0
10097258,1,"",50,18.0,1.0,6272.0,"","",4.0,"","","","",1.0,1.0,410.0,554.0,750.0,0.0,0.0,4338.0,0.0,0.0,0.0,1310.0,570.0,1182.0,7.0,3910.0,636.0,0.0,1060.0,0.0,0.0,584.0,0.0,0.0,753.0,0.0,0.0
10097259,0,"",134,55.0,21.0,17.0,358.0,1.0,22.0,180.0,"",1.0,"",21.0,0.0,71.0,1.0,0.0,0.0,3.0,85.0,4.0,0.0,619.0,107.0,1.0,122.0,2.0,301.0,1.0,0.0,73.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0
10097260,0,"",0,2.0,"",5487.0,9.0,20.0,2.0,75.0,"",5.0,0.0,"",0.0,3.0,12120.0,14765.0,1.0,0.0,2.0,0.0,0.0,316.0,3.0,12407.0,5.0,0.0,1.0,13368.0,6.0,0.0,141.0,3.0,12855.0,0.0,3.0,0.0,4.0,1.0
10097261,0,4.0,-1,3.0,0.0,2.0,0.0,19.0,1.0,246.0,1.0,9.0,"",0.0,0.0,0.0,2012.0,2749.0,2.0,2.0,743.0,0.0,0.0,284.0,199.0,2066.0,209.0,2.0,4116.0,2348.0,0.0,1500.0,0.0,0.0,2145.0,0.0,6.0,2459.0,0.0,0.0
10097262,0,"",-1,"","","","","","","","","","","",0.0,0.0,2116348.0,1373203.0,1.0,1.0,695.0,0.0,0.0,0.0,716.0,8292262.0,588.0,2.0,3552.0,4004453.0,8.0,1943.0,0.0,0.0,6589939.0,0.0,4.0,2033.0,0.0,0.0
10097263,0,"",-1,"","",72377.0,"","",0.0,"","","","","",1.0,0.0,6395926.0,2571.0,0.0,3.0,811.0,0.0,1.0,2388.0,198.0,7730254.0,201.0,0.0,725.0,2244734.0,7.0,379.0,0.0,0.0,5981006.0,0.0,0.0,252.0,0.0,0.0
10097264,1,0.0,3,25.0,17.0,1584.0,171.0,28.0,33.0,233.0,0.0,3.0,"",44.0,2.0,0.0,12.0,14.0,0.0,1.0,296.0,1.0,0.0,1276.0,163.0,13.0,181.0,0.0,2614.0,14.0,0.0,51.0,0.0,0.0,14.0,1.0,0.0,18.0,0.0,0.0
10097265,0,0.0,19,"",2.0,4425.0,37.0,23.0,5.0,350.0,0.0,4.0,"",2.0,0.0,78.0,6.0,3.0,3.0,0.0,201.0,5.0,0.0,47.0,169.0,7.0,187.0,0.0,288.0,8.0,0.0,164.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0
10097266,0,"",1,57.0,3.0,264.0,555.0,10.0,15.0,262.0,"",5.0,"",6.0,0.0,8.0,2939.0,4051.0,0.0,0.0,124.0,1.0,0.0,3075.0,38.0,3012.0,45.0,2.0,27.0,3418.0,0.0,3.0,1.0,1.0,3122.0,0.0,2.0,0.0,5.0,180.0
10097267,1,"",1,10.0,1.0,9449.0,8.0,5.0,1.0,3.0,"",1.0,"",1.0,0.0,41.0,21402.0,24118.0,0.0,3.0,1197.0,0.0,0.0,0.0,1131.0,21837.0,1021.0,2.0,189.0,22779.0,0.0,45.0,698.0,3.0,22326.0,0.0,0.0,15239.0,10.0,6273.0
10097268,0,0.0,50,24.0,"",7184.0,5.0,14.0,0.0,6.0,0.0,6.0,"","",0.0,152.0,7302923.0,5.0,0.0,1.0,7118.0,0.0,0.0,0.0,3821.0,7955322.0,2872.0,1.0,548.0,3775355.0,0.0,239.0,7.0,3.0,4382222.0,0.0,2.0,5.0,36.0,2.0
10097269,0,"",4,4.0,4.0,491.0,"",0.0,4.0,4.0,"",0.0,"",4.0,0.0,40.0,1.0,0.0,0.0,0.0,998.0,0.0,0.0,0.0,733.0,1.0,706.0,2.0,131.0,1.0,4.0,143.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
10097270,1,0.0,0,12.0,1.0,27849.0,"",0.0,9.0,14.0,0.0,0.0,"",3.0,0.0,162.0,1.0,0.0,0.0,0.0,6135.0,1.0,0.0,27762.0,3409.0,1.0,2734.0,1.0,2536.0,1.0,1.0,804.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10097271,0,"",104,2.0,1.0,8727.0,"",0.0,1.0,61.0,"",0.0,"",1.0,0.0,2.0,122.0,73.0,0.0,1.0,998.0,0.0,0.0,0.0,733.0,126.0,706.0,0.0,6.0,143.0,4.0,8.0,1.0,2.0,142.0,0.0,0.0,69.0,1.0,91.0
10097272,0,2.0,0,30.0,8.0,1141.0,65.0,3.0,35.0,33.0,1.0,2.0,"",8.0,4.0,3.0,1651339.0,983.0,0.0,0.0,2.0,0.0,0.0,261.0,3.0,5044915.0,5.0,0.0,1.0,2547351.0,1.0,0.0,72.0,3.0,6379864.0,0.0,3.0,886.0,4.0,655.0
10097273,1,1.0,1,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,"",1.0,0.0,4.0,2372124.0,29612.0,0.0,0.0,438.0,0.0,0.0,509.0,437.0,5461917.0,438.0,1.0,255.0,31006.0,1.0,114.0,143.0,1.0,2406253.0,1.0,0.0,200.0,3.0,139.0
10097274,0,25.0,1,15.0,2.0,200.0,41.0,25.0,10.0,10.0,1.0,1.0,1.0,2.0,0.0,40.0,1.0,0.0,0.0,1.0,98.0,0.0,0.0,36.0,2.0,1.0,2.0,2.0,131.0,1.0,3.0,143.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10097275,1,5.0,1,"","",77.0,0.0,5.0,0.0,0.0,1.0,1.0,"","",1.0,15.0,66.0,55.0,4.0,1.0,9980.0,0.0,0.0,42926.0,4229.0,71.0,3048.0,0.0,232.0,80.0,0.0,87.0,1.0,2.0,75.0,1.0,0.0,14.0,3.0,39.0
10097276,0,"",988,14.0,"",1074.0,116.0,87.0,0.0,84.0,"",5.0,"","",1.0,3.0,2157179.0,23019.0,0.0,0.0,9.0,0.0,0.0,1229.0,16.0,4438622.0,14.0,7.0,195.0,2723301.0,0.0,0.0,22.0,1.0,3595577.0,0.0,2.0,11625.0,4.0,9373.0
10097277,1,4.0,12,5.0,3.0,440.0,20.0,4.0,20.0,20.0,1.0,1.0,"",3.0,1.0,4.0,34055.0,35515.0,0.0,1.0,1991.0,0.0,0.0,1769.0,1674.0,34585.0,503.0,0.0,7.0,35587.0,0.0,1.0,317.0,1.0,34947.0,0.0,0.0,0.0,2.0,1.0
10097278,0,2.0,2,2.0,4.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,"",3.0,0.0,26.0,4274300.0,777856.0,6.0,2.0,96.0,1.0,0.0,72.0,130.0,1713498.0,37.0,3.0,183.0,4335015.0,2.0,136.0,0.0,0.0,3658449.0,1.0,2.0,204.0,0.0,0.0
10097279,1,0.0,1,13.0,"",8668.0,63.0,5.0,0.0,26.0,0.0,3.0,"","",0.0,8.0,1524765.0,614074.0,1.0,1.0,529.0,0.0,0.0,665.0,489.0,1478452.0,486.0,1.0,4.0,858940.0,0.0,3.0,10.0,3.0,876409.0,1.0,5.0,2591.0,5.0,1925.0
10097280,1,4.0,2,1.0,1.0,951.0,40.0,175.0,35.0,982.0,1.0,20.0,"",1.0,10.0,3.0,60582.0,55102.0,0.0,0.0,52.0,1.0,0.0,15.0,9.0,61050.0,12.0,0.0,1.0,61594.0,0.0,0.0,1.0,1.0,61403.0,0.0,3.0,886.0,4.0,655.0
10097281,0,"",0,26.0,4.0,720.0,"",0.0,48.0,48.0,"",0.0,"",48.0,0.0,15.0,9118180.0,1660705.0,0.0,6.0,462.0,3.0,0.0,242.0,54.0,8190544.0,67.0,1.0,142.0,2284303.0,7.0,54.0,1.0,1.0,1588188.0,0.0,2.0,3259.0,3.0,2470.0
10097282,0,0.0,1,4.0,6.0,7346.0,34.0,81.0,17.0,160.0,0.0,4.0,"",6.0,0.0,34.0,641126.0,74108.0,0.0,3.0,22.0,0.0,0.0,1186.0,8.0,543645.0,6.0,1.0,110.0,649617.0,0.0,116.0,0.0,0.0,596423.0,0.0,0.0,1481.0,0.0,0.0
10097283,1,"",7,1.0,"","","",0.0,0.0,1.0,"",0.0,"","",0.0,22.0,2.0,0.0,0.0,0.0,213.0,0.0,1.0,0.0,97.0,3.0,73.0,1.0,86.0,3.0,8.0,47.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0
10097284,0,"",787,3.0,1.0,"","",0.0,3.0,2.0,"",0.0,"",2.0,6.0,0.0,9393848.0,8.0,2.0,1.0,10.0,0.0,1.0,0.0,17.0,3264038.0,7.0,1.0,214.0,7.0,8.0,64.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
10097285,1,"",-1,"","","","",0.0,0.0,7.0,"",0.0,"","",1.0,0.0,8196543.0,8.0,5.0,2.0,10.0,3.0,1.0,0.0,17.0,2085373.0,7.0,1.0,113.0,7.0,8.0,30.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0
10097286,0,2.0,1,"",1.0,254.0,3.0,2.0,11.0,9.0,1.0,1.0,"",1.0,0.0,99.0,15.0,3.0,0.0,3.0,636.0,0.0,0.0,497.0,234.0,16.0,239.0,0.0,852.0,24.0,0.0,597.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0
10097287,0,0.0,9,1.0,2.0,1994.0,252.0,5.0,5.0,412.0,0.0,2.0,"",2.0,0.0,76.0,1202969.0,5.0,1.0,0.0,509.0,0.0,0.0,628.0,202.0,1401802.0,214.0,1.0,71.0,1217349.0,0.0,82.0,2.0,1.0,889845.0,0.0,2.0,5.0,2.0,2.0
10097288,0,"",23,4.0,1.0,"","","",1.0,"","","","",1.0,5.0,0.0,317.0,209.0,2.0,0.0,30.0,0.0,1.0,0.0,58.0,331.0,11.0,2.0,1287.0,200.0,8.0,340.0,0.0,0.0,336.0,1.0,3.0,198.0,0.0,0.0
10097289,0,"",26,54.0,13.0,4.0,"",0.0,27.0,2.0,"",0.0,"",0.0,1.0,73.0,253.0,212.0,2.0,1.0,7289.0,0.0,0.0,0.0,1600.0,262.0,1431.0,2.0,173.0,288.0,4.0,103.0,1.0,1.0,272.0,0.0,0.0,184.0,1.0,341.0
10097290,0,0.0,803,"",2.0,6353.0,198.0,6.0,37.0,204.0,0.0,2.0,1.0,2.0,1.0,21.0,1.0,0.0,0.0,0.0,2352.0,0.0,0.0,6673.0,664.0,1.0,647.0,1.0,1782.0,1.0,3.0,297.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10097291,0,2.0,245,7.0,5.0,161.0,5.0,2.0,5.0,5.0,1.0,1.0,"",5.0,19.0,131.0,1076.0,1444.0,0.0,1.0,292.0,3.0,0.0,77.0,38.0,1108.0,45.0,1.0,602.0,1260.0,1.0,187.0,1.0,1.0,1154.0,0.0,0.0,1154.0,5.0,6486.0
10097292,0,1.0,21,133.0,18.0,718.0,124.0,6.0,46.0,275.0,1.0,6.0,"",18.0,0.0,5.0,2557.0,3504.0,2.0,0.0,9221.0,6.0,0.0,157.0,1340.0,2625.0,1200.0,0.0,58.0,2983.0,0.0,18.0,31.0,1.0,2725.0,2.0,0.0,538.0,1.0,386.0
10097293,0,"",1,3.0,4.0,12186.0,473.0,2.0,3.0,94.0,"",1.0,0.0,4.0,0.0,47.0,5.0,3.0,0.0,0.0,3434.0,0.0,0.0,0.0,1391.0,6.0,191.0,1.0,240.0,6.0,5.0,112.0,0.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0
10097294,0,0.0,1,87.0,4.0,1762.0,93.0,4.0,22.0,129.0,0.0,3.0,"",19.0,5.0,10.0,5955503.0,699.0,0.0,0.0,11.0,0.0,0.0,2554.0,10.0,3495017.0,13.0,1.0,35.0,618.0,0.0,6.0,16.0,3.0,960.0,0.0,5.0,278.0,8.0,920.0
10097295,0,"",6,3.0,4.0,31772.0,35.0,8.0,3.0,35.0,"",1.0,"",4.0,2.0,0.0,0.0,1.0,0.0,5.0,3961.0,0.0,0.0,1046.0,909.0,0.0,852.0,0.0,3796.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10097296,0,1.0,296,12.0,10.0,1234.0,10.0,4.0,39.0,126.0,0.0,3.0,"",10.0,2.0,35.0,1726.0,2328.0,0.0,0.0,1189.0,3.0,0.0,1294.0,450.0,1767.0,449.0,1.0,94.0,2013.0,0.0,41.0,1.0,2.0,1837.0,0.0,7.0,1464.0,9.0,42.0
10097297,0,"",1,"",3.0,19033.0,"",0.0,25.0,3.0,"",0.0,"",18.0,0.0,47.0,6.0,3.0,0.0,0.0,747.0,0.0,0.0,0.0,532.0,7.0,529.0,1.0,294.0,8.0,1.0,124.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
10097298,0,13.0,-1,"","",105.0,0.0,13.0,0.0,0.0,1.0,1.0,"","",1.0,3.0,1310929.0,5.0,0.0,6.0,2.0,4.0,0.0,261.0,3.0,1168219.0,5.0,1.0,67.0,1138087.0,0.0,78.0,38.0,1.0,1372446.0,0.0,1.0,5.0,4.0,2.0
10097299,0,0.0,1,5.0,"",7976.0,"",0.0,11.0,6.0,0.0,0.0,"","",6.0,4.0,558.0,200.0,0.0,3.0,5109.0,0.0,0.0,25132.0,1706.0,575.0,1517.0,2.0,388.0,642.0,0.0,218.0,59.0,2.0,589.0,0.0,0.0,110.0,3.0,30.0
10097300,1,"",0,5.0,5.0,14.0,27.0,122.0,4.0,129.0,"",11.0,0.0,3.0,0.0,76.0,1064895.0,5.0,0.0,4.0,2759.0,0.0,0.0,33.0,729.0,998415.0,701.0,1.0,71.0,995770.0,3.0,82.0,2.0,1.0,1176060.0,0.0,2.0,5.0,2.0,2.0
10097301,0,"",0,6.0,21.0,14567.0,99.0,57.0,25.0,92.0,"",2.0,0.0,21.0,0.0,133.0,5511032.0,8384.0,1.0,1.0,2841.0,9.0,0.0,312.0,786.0,5863281.0,581.0,0.0,1488.0,1566513.0,0.0,799.0,0.0,0.0,3064356.0,0.0,0.0,2395.0,0.0,0.0
10097302,1,"",5,"","",6006.0,1.0,16.0,1.0,1.0,"",3.0,"","",0.0,138.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,21.0,1.0,20.0,0.0,893.0,1.0,0.0,618.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10097303,0,"",-1,85.0,"",43588.0,"",0.0,0.0,15.0,"",0.0,"","",4.0,41.0,1637.0,2202.0,0.0,0.0,6322.0,0.0,0.0,25984.0,3031.0,1677.0,2502.0,1.0,124.0,1911.0,7.0,45.0,24.0,1.0,1734.0,0.0,0.0,0.0,10.0,1.0
10097304,0,"",104,"","",15973.0,17.0,3.0,0.0,17.0,"",1.0,"","",2.0,6.0,246305.0,54701.0,0.0,5.0,561.0,3.0,0.0,350.0,114.0,265115.0,130.0,11.0,8571.0,235552.0,1.0,1246.0,8.0,3.0,258183.0,0.0,0.0,9771.0,2.0,3773.0
10097305,0,0.0,1,18.0,2.0,5338.0,40.0,2.0,2.0,9.0,0.0,1.0,"",2.0,2.0,4.0,812.0,1109.0,0.0,1.0,819.0,0.0,0.0,206.0,198.0,844.0,201.0,7.0,197.0,954.0,2.0,1.0,35.0,1.0,868.0,0.0,0.0,0.0,3.0,1.0
10097306,0,0.0,1,60.0,12.0,1637.0,26.0,1.0,24.0,26.0,0.0,1.0,"",12.0,1.0,27.0,1770845.0,113.0,0.0,0.0,3841.0,21.0,0.0,1337.0,1672.0,2280860.0,1485.0,4.0,772.0,221.0,2.0,22.0,13.0,2.0,3578677.0,0.0,3.0,3.0,2.0,114.0
10097307,1,20.0,62,2.0,1.0,279.0,2.0,20.0,2.0,4.0,1.0,1.0,"",1.0,0.0,76.0,4557856.0,5.0,5.0,0.0,5435.0,3.0,0.0,0.0,3902.0,8189034.0,2289.0,1.0,71.0,1775809.0,0.0,82.0,1.0,1.0,3745334.0,1.0,2.0,5.0,2.0,2.0
10097308,0,3.0,30,37.0,32.0,4.0,8.0,3.0,35.0,32.0,1.0,1.0,"",8.0,1.0,48.0,4746429.0,11698.0,1.0,3.0,1936.0,4.0,0.0,0.0,1578.0,3790046.0,1411.0,0.0,198.0,114441.0,1.0,52.0,9.0,3.0,3047607.0,0.0,0.0,253.0,11.0,700.0
10097309,1,0.0,30,5.0,5.0,8660.0,164.0,4.0,17.0,107.0,0.0,1.0,"",5.0,0.0,119.0,356826.0,229250.0,0.0,1.0,3027.0,0.0,0.0,0.0,645.0,339485.0,627.0,0.0,470.0,331043.0,0.0,174.0,4.0,1.0,351575.0,1.0,0.0,2476.0,14.0,1863.0
10097310,0,0.0,64,18.0,6.0,10193.0,52.0,2.0,6.0,51.0,0.0,1.0,"",6.0,5.0,17.0,9.0,11.0,0.0,1.0,1254.0,1.0,0.0,0.0,924.0,10.0,861.0,0.0,120.0,11.0,1.0,75.0,1.0,2.0,11.0,0.0,0.0,16.0,3.0,88.0
10097311,0,"",0,"","",10306.0,"",0.0,1.0,17.0,"",0.0,"","",0.0,123.0,4366541.0,67.0,2.0,1.0,1486.0,1.0,0.0,155.0,1363.0,1762.0,984.0,1.0,494.0,66.0,2.0,375.0,0.0,0.0,60.0,0.0,8.0,40.0,0.0,0.0
10097312,0,1.0,1,6.0,23.0,21.0,25.0,1.0,37.0,24.0,1.0,1.0,"",18.0,1.0,293.0,6.0,3.0,0.0,0.0,57.0,0.0,0.0,31.0,48.0,7.0,60.0,0.0,2214.0,8.0,1.0,718.0,0.0,0.0,8.0,2.0,4.0,6.0,0.0,0.0
10097313,0,"",2,2.0,4.0,129748.0,"",0.0,5.0,58.0,"",0.0,"",4.0,2.0,23.0,89895.0,76875.0,1.0,0.0,6131.0,2.0,1.0,0.0,154.0,91878.0,170.0,2.0,155.0,90112.0,3.0,21.0,51.0,3.0,89237.0,0.0,3.0,28953.0,9.0,23832.0
10097314,0,"",4,7.0,2.0,1584.0,"",0.0,41.0,141.0,"",0.0,"",40.0,2.0,11.0,247.0,107.0,1.0,0.0,733.0,0.0,0.0,0.0,735.0,203.0,707.0,1.0,243.0,97.0,4.0,24.0,0.0,0.0,91.0,0.0,4.0,23.0,0.0,0.0
10097315,1,4.0,0,3.0,3.0,7.0,1.0,155.0,5.0,26.0,1.0,7.0,"",1.0,0.0,487.0,544.0,736.0,1.0,2.0,39.0,0.0,0.0,12.0,46.0,559.0,53.0,1.0,4368.0,623.0,0.0,2277.0,0.0,0.0,575.0,0.0,0.0,203.0,0.0,0.0
10097316,0,27.0,1,8.0,11.0,1212.0,135.0,164.0,46.0,746.0,0.0,11.0,1.0,16.0,2.0,5.0,9269500.0,187485.0,1.0,3.0,6417.0,0.0,0.0,5946.0,1915.0,6679360.0,1680.0,1.0,16.0,3796282.0,6.0,5.0,15.0,3.0,6160322.0,0.0,2.0,10643.0,1.0,5983.0
10097317,0,2.0,1,1.0,0.0,835.0,8.0,7.0,10.0,23.0,1.0,3.0,"",4.0,89.0,2.0,947.0,1281.0,1.0,0.0,5318.0,0.0,0.0,5021.0,990.0,980.0,911.0,0.0,52.0,1100.0,0.0,25.0,1.0,2.0,1013.0,0.0,0.0,1018.0,1.0,5.0
10097318,1,"",0,1.0,"",56409.0,43.0,0.0,1.0,22.0,"",0.0,"","",0.0,61.0,2249.0,3115.0,3.0,5.0,3901.0,0.0,1.0,1166.0,667.0,2312.0,361.0,1.0,191.0,2633.0,1.0,69.0,1.0,2.0,2405.0,0.0,0.0,344.0,6.0,6.0
10097319,0,"",452,"",1.0,20266.0,771.0,9.0,1.0,1195.0,"",3.0,"",1.0,3.0,4.0,158996.0,33294.0,0.0,3.0,4487.0,0.0,1.0,0.0,1559.0,150859.0,1400.0,0.0,7.0,141226.0,0.0,1.0,2.0,1.0,149632.0,0.0,0.0,5391.0,2.0,4222.0
10097320,1,0.0,59,7.0,7.0,6200.0,97.0,1.0,9.0,70.0,0.0,1.0,"",19.0,0.0,84.0,1274975.0,233.0,0.0,4.0,746.0,0.0,0.0,1387.0,298.0,1187747.0,299.0,0.0,523.0,628.0,2.0,100.0,93.0,3.0,863583.0,0.0,1.0,31.0,1.0,31.0
10097321,1,"",-1,"","",16439.0,10.0,4.0,0.0,10.0,"",1.0,"","",0.0,0.0,20799.0,23448.0,0.0,2.0,1655.0,0.0,0.0,6167.0,1367.0,21243.0,1226.0,1.0,8165.0,22186.0,0.0,3679.0,0.0,0.0,21734.0,0.0,1.0,14940.0,0.0,0.0
10097322,0,"",87,12.0,5.0,5220.0,209.0,5.0,5.0,203.0,"",2.0,"",5.0,1.0,7.0,2037402.0,2.0,2.0,2.0,922.0,0.0,0.0,2154.0,342.0,2.0,311.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0
10097323,1,"",7,"","",6265.0,"","",5.0,"","","","","",0.0,289.0,1.0,0.0,1.0,0.0,104.0,0.0,0.0,304.0,23.0,1.0,22.0,1.0,2147.0,1.0,0.0,583.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10097324,0,0.0,51,5.0,3.0,21000.0,322.0,11.0,26.0,33.0,0.0,1.0,"",3.0,0.0,0.0,0.0,1.0,5.0,3.0,4453.0,0.0,0.0,75.0,1025.0,0.0,946.0,2.0,1048.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10097325,1,3.0,0,15.0,3.0,1.0,0.0,8.0,2.0,3.0,1.0,2.0,"",0.0,0.0,9.0,2829414.0,4.0,0.0,0.0,238.0,0.0,0.0,1727.0,284.0,3096519.0,285.0,1.0,57.0,33.0,0.0,10.0,1.0,2.0,2230096.0,0.0,0.0,3.0,2.0,10.0
10097326,1,"",1,7.0,2.0,3301.0,"",0.0,2.0,2.0,"",0.0,"",2.0,77.0,6.0,115354.0,92063.0,0.0,0.0,1133.0,0.0,0.0,18.0,2728.0,119678.0,974.0,0.0,14.0,115543.0,0.0,4.0,1.0,1.0,118750.0,0.0,1.0,0.0,2.0,5764.0
10097327,0,"",-1,"","",4744.0,4.0,6.0,0.0,3.0,"",2.0,"","",1.0,201.0,170.0,213.0,0.0,2.0,697.0,0.0,0.0,41.0,416.0,179.0,417.0,1.0,719.0,194.0,0.0,331.0,0.0,0.0,188.0,0.0,1.0,205.0,0.0,0.0
10097328,0,0.0,-1,"","",1843.0,27.0,28.0,12.0,110.0,0.0,8.0,"","",0.0,7.0,6465765.0,2.0,0.0,2.0,28.0,1.0,0.0,124.0,7.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
10097329,1,4.0,0,1.0,2.0,11.0,13.0,4.0,18.0,16.0,2.0,2.0,"",2.0,2.0,13.0,4468.0,5998.0,18.0,0.0,1271.0,0.0,0.0,459.0,282.0,4595.0,282.0,7.0,448.0,5152.0,1.0,9.0,3.0,1.0,4784.0,1.0,3.0,784.0,7.0,596.0
10097330,0,"",280,4.0,2.0,37247.0,92.0,0.0,6.0,16.0,"",0.0,"",2.0,1.0,0.0,3573.0,3422.0,0.0,5.0,1145.0,0.0,0.0,6349.0,641.0,3680.0,622.0,1.0,4182.0,4133.0,2.0,604.0,0.0,0.0,3815.0,0.0,0.0,414.0,0.0,0.0
10097331,0,3.0,32,74.0,20.0,59.0,17.0,28.0,37.0,193.0,1.0,8.0,1.0,17.0,0.0,20.0,5003311.0,805907.0,0.0,0.0,178.0,4.0,0.0,6.0,916.0,4409236.0,32.0,1.0,66.0,1354462.0,5.0,11.0,9.0,1.0,6545248.0,0.0,1.0,15168.0,13.0,10631.0
10097332,0,"",2,35.0,9.0,"","",0.0,10.0,9.0,"",0.0,"",9.0,0.0,0.0,4622237.0,29087.0,0.0,1.0,74.0,0.0,1.0,0.0,108.0,6758633.0,87.0,1.0,579.0,4965032.0,8.0,247.0,0.0,0.0,4543154.0,0.0,4.0,344.0,0.0,0.0
10097333,1,1.0,300,1.0,0.0,5.0,1.0,8.0,0.0,0.0,1.0,3.0,"",0.0,0.0,4.0,9742.0,12112.0,2.0,1.0,3548.0,0.0,0.0,502.0,896.0,9984.0,843.0,0.0,7.0,10806.0,0.0,1.0,260.0,3.0,10395.0,0.0,1.0,0.0,3.0,1.0
10097334,0,5.0,8,14.0,21.0,0.0,3.0,6.0,22.0,160.0,1.0,2.0,"",3.0,0.0,9.0,6845935.0,4.0,0.0,0.0,1088.0,0.0,0.0,437.0,375.0,2223381.0,379.0,1.0,57.0,33.0,0.0,10.0,1.0,2.0,4845815.0,0.0,0.0,3.0,2.0,10.0
