Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10107369,0,0.0,1,2.0,4.0,724.0,20.0,9.0,18.0,24.0,0.0,1.0,0.0,4.0,0.0,20.0,9633449.0,2685.0,1.0,3.0,9037.0,0.0,0.0,0.0,2511.0,5030416.0,2137.0,5.0,69.0,74271.0,0.0,11.0,11.0,3.0,6001380.0,0.0,0.0,2106.0,2.0,1516.0
10107370,1,12.0,1,4.0,5.0,0.0,0.0,12.0,4.0,5.0,1.0,1.0,"",0.0,1.0,72.0,11315.0,5906.0,0.0,0.0,15.0,0.0,0.0,127.0,24.0,11573.0,7.0,1.0,539.0,5074.0,0.0,203.0,1.0,2.0,12064.0,0.0,0.0,786.0,15.0,383.0
10107371,1,1.0,0,1.0,"",1260.0,0.0,82.0,1.0,29.0,0.0,11.0,0.0,"",11.0,3.0,2269.0,3133.0,0.0,0.0,105.0,24.0,0.0,27.0,3.0,2331.0,5.0,2.0,15.0,2653.0,0.0,0.0,165.0,3.0,2425.0,0.0,3.0,0.0,4.0,187.0
10107372,1,5.0,34,1.0,6.0,313.0,37.0,24.0,30.0,95.0,1.0,2.0,"",6.0,0.0,5.0,28.0,34.0,0.0,0.0,962.0,0.0,0.0,796.0,290.0,30.0,292.0,6.0,241.0,38.0,0.0,96.0,11.0,2.0,33.0,2.0,0.0,25.0,1.0,27.0
10107373,0,2.0,81,21.0,13.0,59.0,20.0,2.0,27.0,20.0,2.0,2.0,0.0,13.0,2.0,32.0,4134.0,3603.0,0.0,0.0,1958.0,5.0,0.0,899.0,358.0,4264.0,357.0,5.0,478.0,4755.0,0.0,40.0,1.0,3.0,4422.0,0.0,0.0,3046.0,1.0,2329.0
10107374,0,0.0,25,10.0,0.0,2946.0,204.0,1.0,5.0,19.0,0.0,1.0,"",5.0,1.0,27.0,9397164.0,1382185.0,0.0,1.0,6682.0,0.0,0.0,0.0,3322.0,5852791.0,2684.0,7.0,554.0,5316562.0,2.0,22.0,94.0,1.0,6871653.0,0.0,3.0,39933.0,14.0,31003.0
10107375,0,"",39,"","",38367.0,"","",0.0,"","","","","",1.0,16.0,21.0,22.0,0.0,2.0,447.0,2.0,0.0,107.0,50.0,22.0,44.0,4.0,80.0,20.0,0.0,92.0,0.0,0.0,26.0,0.0,1.0,9.0,0.0,0.0
10107376,0,"",7,"","",9584.0,103.0,3.0,0.0,55.0,"",2.0,0.0,"",1.0,21.0,5.0,3.0,0.0,0.0,8737.0,0.0,0.0,0.0,2563.0,6.0,2173.0,1.0,114.0,6.0,3.0,46.0,0.0,0.0,6.0,2.0,8.0,6.0,0.0,0.0
10107377,0,"",0,117.0,36.0,470.0,"",0.0,15.0,39.0,"",0.0,"",39.0,0.0,41.0,924369.0,13001.0,0.0,0.0,5502.0,0.0,0.0,0.0,3301.0,1301147.0,1995.0,1.0,124.0,12794.0,0.0,45.0,2.0,1.0,875070.0,0.0,1.0,3769.0,2.0,3614.0
10107378,0,"",208,"","",1451.0,186.0,0.0,2.0,5.0,"",0.0,"","",2.0,101.0,35.0,42.0,4.0,1.0,1326.0,0.0,0.0,6.0,168.0,37.0,56.0,10.0,1024.0,44.0,2.0,412.0,0.0,0.0,40.0,1.0,9.0,47.0,0.0,0.0
10107379,0,2.0,-1,3.0,2.0,93.0,13.0,3.0,9.0,23.0,1.0,2.0,"",9.0,42.0,0.0,4768782.0,1949319.0,22.0,1.0,906.0,0.0,0.0,16.0,332.0,4036344.0,333.0,0.0,12321.0,4845955.0,0.0,4656.0,0.0,0.0,2699477.0,0.0,1.0,139040.0,0.0,0.0
10107380,0,0.0,0,22.0,22.0,1827.0,80.0,4.0,33.0,61.0,0.0,1.0,"",22.0,0.0,1.0,9.0,11.0,0.0,0.0,158.0,0.0,0.0,5.0,15.0,10.0,18.0,1.0,323.0,11.0,0.0,129.0,1.0,2.0,11.0,0.0,0.0,16.0,1.0,34.0
10107381,1,"",8,1.0,1.0,18734.0,65.0,2.0,3.0,65.0,"",1.0,"",1.0,0.0,9.0,183.0,231.0,0.0,1.0,221.0,0.0,1.0,231.0,37.0,191.0,43.0,1.0,714.0,211.0,0.0,314.0,1.0,1.0,200.0,1.0,1.0,3.0,2.0,145.0
10107382,0,0.0,1,19.0,19.0,1594.0,144.0,34.0,15.0,702.0,0.0,8.0,"",19.0,8.0,0.0,91507.0,76253.0,0.0,1.0,697.0,0.0,0.0,41.0,416.0,91712.0,417.0,0.0,6929.0,90359.0,0.0,2605.0,0.0,0.0,88201.0,1.0,1.0,8014.0,0.0,0.0
10107383,0,"",165,5.0,5.0,"","",0.0,5.0,6.0,"",0.0,"",5.0,0.0,82.0,37.0,46.0,0.0,5.0,572.0,7.0,1.0,0.0,620.0,42.0,20.0,1.0,351.0,47.0,8.0,197.0,0.0,0.0,43.0,0.0,0.0,45.0,0.0,0.0
10107384,0,20.0,50,11.0,12.0,2.0,3.0,20.0,25.0,32.0,2.0,2.0,0.0,2.0,0.0,2.0,203.0,247.0,0.0,0.0,2724.0,0.0,0.0,495.0,1623.0,213.0,487.0,1.0,24.0,233.0,0.0,8.0,1.0,1.0,221.0,0.0,1.0,240.0,1.0,5.0
10107385,1,19.0,0,3.0,4.0,7.0,1.0,67.0,29.0,154.0,1.0,3.0,24.0,0.0,1.0,0.0,518.0,245.0,4.0,2.0,4.0,0.0,0.0,0.0,147.0,532.0,10.0,1.0,1334.0,587.0,6.0,255.0,0.0,0.0,549.0,0.0,0.0,136.0,0.0,0.0
10107386,0,"",250,1.0,"",76635.0,"","",0.0,"","","","","",1.0,0.0,1751255.0,8.0,6.0,0.0,1884.0,1.0,1.0,0.0,1656.0,4143876.0,145.0,1.0,214.0,7.0,1.0,64.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
10107387,1,5.0,-1,"","",531.0,1.0,66.0,6.0,40.0,1.0,11.0,0.0,"",1.0,3.0,35492.0,36326.0,0.0,6.0,163.0,0.0,0.0,2.0,621.0,35759.0,148.0,9.0,63.0,36956.0,0.0,0.0,63.0,3.0,36411.0,0.0,1.0,0.0,4.0,1.0
10107388,0,"",-1,10.0,37.0,470.0,"",0.0,16.0,40.0,"",0.0,"",40.0,2.0,185.0,605382.0,4635.0,2.0,0.0,5502.0,0.0,0.0,0.0,3301.0,720878.0,1995.0,2.0,736.0,3947.0,0.0,298.0,1.0,1.0,536781.0,0.0,1.0,3844.0,10.0,2628.0
10107389,0,"",-1,0.0,"","","","",0.0,"","","","","",0.0,0.0,8610.0,10906.0,0.0,2.0,117.0,0.0,1.0,0.0,145.0,8847.0,142.0,0.0,2786.0,9632.0,8.0,1388.0,0.0,0.0,9221.0,1.0,4.0,7869.0,0.0,0.0
10107390,1,14.0,1,5.0,4.0,1.0,1.0,87.0,13.0,34.0,2.0,8.0,"",1.0,1.0,9.0,183.0,231.0,2.0,0.0,902.0,0.0,0.0,141.0,328.0,191.0,327.0,2.0,1033.0,211.0,0.0,314.0,1.0,2.0,200.0,0.0,2.0,3.0,2.0,145.0
10107391,0,0.0,81,43.0,3.0,1645.0,13.0,2.0,12.0,11.0,0.0,1.0,"",10.0,0.0,5.0,6589931.0,1598922.0,0.0,3.0,1245.0,1.0,0.0,1.0,94.0,3980166.0,107.0,0.0,13.0,2367803.0,1.0,5.0,21.0,1.0,3777149.0,0.0,0.0,34475.0,1.0,25073.0
10107392,0,1.0,11,4.0,4.0,110.0,10.0,1.0,6.0,7.0,1.0,1.0,"",7.0,0.0,2.0,59.0,18.0,0.0,0.0,301.0,0.0,0.0,155.0,197.0,66.0,208.0,1.0,70.0,73.0,2.0,80.0,1.0,3.0,68.0,0.0,0.0,11.0,1.0,4.0
10107393,0,3.0,3,2.0,36.0,629.0,45.0,4.0,13.0,143.0,1.0,2.0,0.0,36.0,1.0,20.0,1199.0,45.0,0.0,0.0,364.0,0.0,0.0,2.0,455.0,1230.0,96.0,1.0,66.0,1373.0,3.0,11.0,5.0,3.0,1282.0,0.0,1.0,33.0,7.0,25.0
10107394,0,"",33,6.0,10.0,43600.0,832.0,0.0,3.0,646.0,"",0.0,"",41.0,2.0,148.0,697018.0,24828.0,0.0,1.0,744.0,0.0,0.0,0.0,1247.0,704879.0,330.0,0.0,733.0,472262.0,0.0,229.0,1.0,2.0,644703.0,0.0,1.0,3083.0,14.0,115.0
10107395,1,"",4,1.0,"",6508.0,33.0,2.0,17.0,33.0,"",1.0,"","",0.0,158.0,414155.0,293562.0,0.0,1.0,860.0,0.0,0.0,3485.0,262.0,517986.0,265.0,2.0,1046.0,463389.0,1.0,248.0,5.0,1.0,423031.0,0.0,3.0,250.0,4.0,162.0
10107396,0,"",0,2.0,"",38676.0,"","",35.0,"","","","","",0.0,21.0,15.0,3.0,0.0,0.0,298.0,4.0,0.0,0.0,1466.0,16.0,300.0,0.0,111.0,24.0,4.0,46.0,0.0,0.0,18.0,2.0,4.0,6.0,0.0,0.0
10107397,0,"",-1,"","",14410.0,36.0,88.0,22.0,107.0,"",7.0,"","",1.0,3.0,70803.0,26843.0,0.0,6.0,175.0,0.0,0.0,357.0,9.0,70792.0,12.0,1.0,33.0,71634.0,0.0,0.0,21.0,1.0,70695.0,2.0,2.0,12208.0,4.0,9832.0
10107398,0,1.0,1,45.0,6.0,74.0,6.0,1.0,9.0,8.0,1.0,1.0,"",6.0,2.0,32.0,240826.0,39874.0,0.0,0.0,6800.0,0.0,0.0,8306.0,2152.0,234649.0,1856.0,0.0,143.0,144269.0,0.0,40.0,31.0,3.0,236173.0,0.0,3.0,7392.0,6.0,590.0
10107399,1,6.0,218,6.0,4.0,5.0,4.0,6.0,4.0,4.0,1.0,1.0,"",4.0,0.0,129.0,2450050.0,5.0,0.0,1.0,431.0,0.0,0.0,213.0,116.0,7533519.0,133.0,1.0,188.0,1272782.0,0.0,185.0,2.0,1.0,3409655.0,0.0,5.0,5.0,9.0,2.0
10107400,0,"",40,2.0,1.0,"","",0.0,3.0,17.0,"",0.0,"",1.0,2.0,0.0,4496811.0,1873398.0,0.0,4.0,695.0,1.0,0.0,0.0,716.0,6271178.0,588.0,0.0,2498.0,2006524.0,8.0,950.0,0.0,0.0,2180553.0,0.0,4.0,1970.0,0.0,0.0
10107401,0,0.0,1,5.0,8.0,4638.0,133.0,13.0,9.0,64.0,0.0,5.0,"",8.0,2.0,14.0,0.0,1.0,2.0,0.0,779.0,0.0,0.0,42.0,403.0,0.0,400.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0
10107402,0,"",-1,"","",13646.0,24.0,17.0,0.0,23.0,"",1.0,"","",0.0,37.0,73.0,98.0,0.0,0.0,112.0,0.0,0.0,77.0,69.0,78.0,79.0,2.0,130.0,89.0,0.0,31.0,1.0,2.0,83.0,0.0,2.0,101.0,5.0,17.0
10107403,0,1.0,1,8.0,2.0,827.0,29.0,1.0,8.0,29.0,1.0,1.0,"",2.0,1.0,6.0,1541260.0,36569.0,0.0,0.0,58.0,0.0,0.0,38.0,117.0,884542.0,76.0,1.0,5.0,1220927.0,2.0,4.0,1.0,2.0,857224.0,0.0,1.0,16958.0,2.0,501.0
10107404,1,"",0,3.0,7.0,43757.0,163.0,0.0,8.0,78.0,"",0.0,"",7.0,5.0,40.0,1.0,0.0,1.0,1.0,2281.0,0.0,1.0,2736.0,830.0,1.0,792.0,2.0,131.0,1.0,0.0,143.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10107405,0,"",-1,"","",10238.0,78.0,11.0,10.0,58.0,"",1.0,"","",1.0,20.0,4547339.0,236336.0,0.0,0.0,2108.0,1.0,0.0,280.0,1205.0,6570397.0,140.0,1.0,66.0,5205283.0,0.0,11.0,427.0,3.0,3067626.0,4.0,5.0,3664.0,2.0,2778.0
10107406,0,"",7,3.0,1.0,267.0,"",0.0,3.0,3.0,"",0.0,"",1.0,0.0,5.0,28.0,34.0,0.0,3.0,2685.0,0.0,0.0,458.0,1178.0,30.0,1065.0,6.0,241.0,38.0,7.0,96.0,11.0,2.0,33.0,0.0,0.0,25.0,1.0,27.0
10107407,0,0.0,4,22.0,0.0,2232.0,56.0,4.0,40.0,56.0,0.0,1.0,"",27.0,1.0,74.0,4224230.0,5.0,3.0,0.0,4577.0,0.0,0.0,105.0,2199.0,3523837.0,1893.0,1.0,662.0,3531382.0,0.0,468.0,2.0,3.0,1563776.0,0.0,2.0,5.0,17.0,2.0
10107408,0,1.0,-1,"","",355.0,21.0,4.0,36.0,81.0,1.0,4.0,"","",0.0,166.0,2406.0,2776.0,1.0,3.0,541.0,1.0,0.0,360.0,315.0,2467.0,314.0,7.0,4869.0,2812.0,0.0,349.0,1.0,2.0,2561.0,0.0,0.0,3.0,2.0,885.0
10107409,0,0.0,304,18.0,11.0,1933.0,176.0,1.0,36.0,162.0,0.0,1.0,0.0,29.0,0.0,102.0,22.0,25.0,0.0,3.0,281.0,6.0,0.0,3.0,455.0,23.0,96.0,2.0,564.0,31.0,5.0,139.0,1.0,2.0,27.0,0.0,1.0,24.0,7.0,120.0
10107410,0,"",0,14.0,4.0,14061.0,"",0.0,5.0,129.0,"",0.0,"",4.0,0.0,37.0,17052.0,19813.0,0.0,3.0,200.0,0.0,0.0,5819.0,72.0,17405.0,84.0,1.0,115.0,18389.0,7.0,31.0,1.0,2.0,17882.0,0.0,5.0,233.0,5.0,26.0
10107411,0,"",-1,"","",33552.0,"",0.0,4.0,20.0,"",0.0,"","",0.0,18.0,126.0,168.0,0.0,1.0,5196.0,0.0,0.0,5018.0,1187.0,130.0,1073.0,1.0,1117.0,149.0,0.0,765.0,0.0,0.0,146.0,1.0,0.0,15.0,0.0,0.0
10107412,1,2.0,4,12.0,11.0,205.0,13.0,11.0,11.0,165.0,1.0,2.0,"",11.0,0.0,5.0,1689444.0,6928.0,4.0,3.0,13.0,0.0,0.0,25.0,2.0,8263847.0,2.0,1.0,16.0,32857.0,0.0,5.0,4.0,3.0,1528797.0,0.0,0.0,291.0,7.0,55.0
10107413,0,8.0,438,8.0,10.0,164.0,14.0,8.0,16.0,14.0,1.0,1.0,"",14.0,5.0,1.0,4092.0,313.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4209.0,1.0,1.0,77.0,4676.0,0.0,28.0,1.0,2.0,4371.0,0.0,1.0,99.0,1.0,74.0
10107414,1,6.0,155,2.0,1.0,358.0,85.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1458255.0,627071.0,0.0,0.0,2092.0,0.0,0.0,4789.0,173.0,1348925.0,189.0,5.0,311.0,1113031.0,5.0,214.0,0.0,0.0,1366083.0,1.0,0.0,107.0,0.0,0.0
10107415,1,38.0,0,4.0,2.0,400.0,18.0,111.0,48.0,646.0,3.0,15.0,0.0,2.0,1.0,4.0,311.0,396.0,1.0,4.0,340.0,0.0,0.0,267.0,393.0,326.0,6.0,4.0,206.0,346.0,3.0,1.0,326.0,2.0,331.0,0.0,3.0,0.0,3.0,1.0
10107416,1,"",-1,"","",3853.0,4.0,18.0,0.0,4.0,"",5.0,"","",0.0,8.0,9851512.0,9053.0,0.0,5.0,562.0,0.0,0.0,290.0,432.0,6745525.0,430.0,11.0,1306.0,2403988.0,0.0,3.0,68.0,1.0,2144469.0,0.0,0.0,663.0,5.0,180.0
10107417,0,"",1,2.0,1.0,19160.0,1.0,5.0,2.0,1.0,"",1.0,"",1.0,0.0,71.0,1.0,0.0,7.0,0.0,9.0,3.0,0.0,3491.0,16.0,1.0,14.0,0.0,137.0,1.0,0.0,73.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
10107418,0,"",-1,24.0,6.0,11067.0,180.0,7.0,14.0,39.0,"",1.0,"",6.0,0.0,3.0,2422881.0,9682.0,3.0,2.0,9.0,0.0,0.0,782.0,16.0,1385167.0,14.0,2.0,15.0,10208.0,0.0,0.0,583.0,3.0,32505.0,0.0,2.0,5305.0,4.0,4120.0
10107419,0,"",0,4.0,4.0,17488.0,91.0,1.0,4.0,21.0,"",1.0,"",4.0,9.0,276.0,2611.0,3585.0,1.0,0.0,10567.0,10.0,0.0,0.0,4634.0,2680.0,1609.0,2.0,2925.0,3050.0,2.0,723.0,0.0,0.0,2780.0,0.0,8.0,3097.0,0.0,0.0
10107420,0,"",297,44.0,17.0,18999.0,"",0.0,26.0,22.0,"",0.0,"",22.0,73.0,35.0,1726.0,2328.0,0.0,0.0,187.0,0.0,0.0,702.0,208.0,1767.0,221.0,1.0,94.0,2013.0,2.0,41.0,1.0,2.0,1837.0,0.0,1.0,1464.0,9.0,42.0
10107421,0,"",0,4.0,3.0,57206.0,207.0,0.0,7.0,70.0,"",0.0,"",3.0,0.0,3.0,83166.0,72373.0,0.0,3.0,24.0,0.0,1.0,136.0,3.0,82216.0,5.0,0.0,1.0,80638.0,0.0,0.0,80.0,1.0,82081.0,0.0,3.0,16705.0,4.0,823.0
10107422,1,7.0,6,4.0,6.0,1.0,4.0,45.0,24.0,236.0,3.0,15.0,"",4.0,5.0,3.0,489261.0,50092.0,0.0,6.0,9.0,10.0,0.0,3450.0,16.0,462523.0,14.0,2.0,15.0,58325.0,0.0,0.0,63.0,3.0,498096.0,0.0,2.0,1361.0,4.0,1016.0
10107423,0,"",65,"","",54966.0,"","",0.0,"","","","","",0.0,22.0,1.0,0.0,0.0,0.0,1139.0,2.0,1.0,2041.0,374.0,1.0,377.0,0.0,98.0,1.0,7.0,47.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10107424,0,1.0,24,"",10.0,146.0,12.0,1.0,0.0,12.0,1.0,1.0,"",10.0,0.0,6.0,758428.0,5000.0,0.0,0.0,101.0,1.0,0.0,28.0,82.0,773465.0,92.0,11.0,332.0,11362.0,2.0,4.0,19.0,3.0,526659.0,0.0,1.0,3093.0,2.0,13675.0
10107425,0,1.0,28,1.0,2.0,501.0,8.0,3.0,26.0,80.0,1.0,2.0,0.0,2.0,0.0,5.0,648942.0,339075.0,0.0,0.0,2581.0,3.0,0.0,0.0,360.0,681721.0,360.0,1.0,16.0,556048.0,1.0,5.0,254.0,3.0,632260.0,0.0,2.0,10288.0,1.0,5390.0
10107426,1,"",69,"",3.0,14830.0,88.0,8.0,3.0,11.0,"",1.0,0.0,3.0,0.0,0.0,8545958.0,3427.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,7786049.0,10.0,2.0,790.0,527758.0,6.0,316.0,0.0,0.0,2279140.0,0.0,1.0,188.0,0.0,0.0
10107427,0,"",1,1.0,9.0,33331.0,"",0.0,11.0,202.0,"",0.0,"",9.0,0.0,250.0,5.0,3.0,0.0,0.0,2314.0,4.0,0.0,255.0,1698.0,6.0,1513.0,0.0,1082.0,6.0,7.0,549.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
10107428,0,"",73,16.0,7.0,1173.0,31.0,35.0,9.0,312.0,"",8.0,0.0,7.0,0.0,3.0,4919894.0,99067.0,2.0,6.0,1897.0,1.0,0.0,4265.0,1545.0,3861223.0,1384.0,0.0,1.0,4267348.0,3.0,0.0,1.0,1.0,6143390.0,0.0,3.0,726.0,4.0,534.0
10107429,0,"",9,81.0,6.0,20295.0,"","",26.0,"","","","",26.0,0.0,233.0,4182081.0,721.0,0.0,1.0,2156.0,0.0,0.0,916.0,922.0,5448456.0,859.0,0.0,789.0,3061443.0,2.0,426.0,0.0,0.0,6311495.0,0.0,0.0,497.0,0.0,0.0
10107430,0,"",-1,"","","","",0.0,3.0,3.0,"",0.0,"","",13.0,0.0,3119.0,4273.0,0.0,2.0,10.0,0.0,1.0,0.0,17.0,3196.0,7.0,0.0,937.0,3618.0,8.0,649.0,0.0,0.0,3308.0,1.0,3.0,522.0,0.0,0.0
10107431,0,"",51,"","",33711.0,"",0.0,0.0,17.0,"",0.0,"","",2.0,295.0,0.0,1.0,3.0,0.0,4852.0,0.0,0.0,0.0,1836.0,0.0,732.0,1.0,1152.0,0.0,7.0,601.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
10107432,0,0.0,3,262.0,1.0,4649.0,1164.0,65.0,11.0,1999.0,0.0,5.0,"",54.0,9.0,131.0,440.0,577.0,7.0,0.0,201.0,4.0,0.0,47.0,169.0,454.0,187.0,0.0,384.0,498.0,0.0,187.0,1.0,1.0,469.0,1.0,3.0,597.0,5.0,368.0
10107433,0,0.0,0,"",6.0,6805.0,195.0,6.0,2.0,93.0,0.0,3.0,"",16.0,2.0,20.0,43100.0,42739.0,1.0,0.0,911.0,9.0,0.0,6054.0,646.0,43229.0,628.0,5.0,69.0,44072.0,0.0,11.0,21.0,3.0,44151.0,1.0,0.0,5005.0,3.0,8245.0
10107434,0,10.0,-1,8.0,4.0,8.0,4.0,10.0,4.0,4.0,1.0,1.0,"",4.0,0.0,9.0,32.0,4.0,1.0,1.0,1814.0,13.0,0.0,1511.0,609.0,34.0,597.0,2.0,36.0,25.0,0.0,10.0,1.0,2.0,37.0,0.0,1.0,3.0,2.0,10.0
10107435,0,"",80,1.0,3.0,154530.0,332.0,0.0,18.0,96.0,"",0.0,"",3.0,7.0,280.0,50807.0,26543.0,1.0,5.0,2093.0,2.0,0.0,2522.0,135.0,50458.0,154.0,0.0,1283.0,50816.0,3.0,854.0,0.0,0.0,50974.0,0.0,4.0,2844.0,0.0,0.0
10107436,0,"",-1,"","","","","",0.0,"","","","","",0.0,11.0,6.0,3.0,0.0,0.0,30.0,2.0,1.0,0.0,58.0,7.0,11.0,0.0,18.0,8.0,8.0,24.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0
10107437,0,"",43,68.0,3.0,2941.0,"",0.0,33.0,36.0,"",0.0,"",26.0,1.0,127.0,0.0,1.0,0.0,0.0,5612.0,1.0,0.0,0.0,3211.0,0.0,1415.0,2.0,993.0,0.0,4.0,183.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,481.0
10107438,0,16.0,5,0.0,10.0,0.0,0.0,34.0,32.0,133.0,1.0,4.0,2.0,0.0,8.0,2.0,116.0,157.0,0.0,0.0,3311.0,0.0,0.0,10392.0,1490.0,120.0,1331.0,1.0,24.0,138.0,0.0,8.0,1.0,2.0,136.0,0.0,0.0,149.0,1.0,5.0
10107439,0,0.0,120,6.0,9.0,1563.0,10.0,1.0,8.0,34.0,0.0,1.0,"",10.0,0.0,0.0,12.0,14.0,1.0,0.0,13.0,0.0,0.0,423.0,2.0,13.0,2.0,0.0,1716.0,14.0,1.0,94.0,0.0,0.0,14.0,0.0,0.0,18.0,0.0,0.0
10107440,0,"",778,"","",34274.0,81.0,0.0,0.0,0.0,"",0.0,"","",4.0,231.0,1816.0,2457.0,5.0,6.0,9.0,0.0,0.0,103.0,16.0,1858.0,14.0,9.0,1508.0,2120.0,2.0,781.0,0.0,0.0,1928.0,0.0,2.0,722.0,0.0,0.0
10107441,1,"",-1,"","",1946.0,6.0,2.0,1.0,6.0,"",1.0,"","",2.0,20.0,258990.0,209.0,3.0,1.0,41.0,4.0,0.0,319.0,7.0,272205.0,9.0,0.0,93.0,3333.0,1.0,11.0,200.0,1.0,240907.0,0.0,1.0,198.0,1.0,1748.0
10107442,0,"",91,6.0,6.0,218.0,"",0.0,36.0,16.0,"",0.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,178.0,0.0,0.0,3.0,81.0,0.0,32.0,0.0,6.0,0.0,3.0,8.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,12.0
10107443,0,0.0,22,3.0,10.0,2495.0,70.0,13.0,10.0,235.0,0.0,8.0,0.0,10.0,0.0,265.0,1734.0,2337.0,0.0,0.0,6914.0,2.0,0.0,0.0,1265.0,1775.0,1141.0,1.0,1213.0,2022.0,3.0,501.0,1.0,2.0,1847.0,0.0,0.0,2136.0,18.0,1726.0
10107444,0,"",158,123.0,2.0,8903.0,"",0.0,6.0,2.0,"",0.0,"",6.0,1.0,2.0,5.0,3.0,0.0,0.0,3858.0,0.0,0.0,0.0,1860.0,6.0,1643.0,1.0,24.0,6.0,4.0,8.0,1.0,2.0,6.0,1.0,1.0,6.0,1.0,91.0
10107445,0,0.0,92,19.0,5.0,1540.0,132.0,9.0,39.0,363.0,0.0,4.0,"",26.0,0.0,58.0,166.0,117.0,1.0,0.0,948.0,2.0,0.0,5959.0,386.0,173.0,390.0,0.0,204.0,105.0,0.0,76.0,1.0,2.0,99.0,2.0,0.0,113.0,6.0,5.0
10107446,0,"",1,"",12.0,15232.0,"","",26.0,"","","","",12.0,0.0,322.0,12053.0,14753.0,0.0,7.0,342.0,88.0,0.0,0.0,105.0,12391.0,54.0,3.0,3742.0,13261.0,4.0,1129.0,0.0,0.0,12815.0,0.0,4.0,9303.0,0.0,0.0
10107447,0,"",0,2.0,1.0,2874.0,"",0.0,15.0,134.0,"",0.0,"",1.0,4.0,3.0,281.0,351.0,1.0,10.0,1988.0,2.0,0.0,0.0,1093.0,292.0,999.0,15.0,233.0,315.0,7.0,0.0,724.0,1.0,300.0,0.0,0.0,0.0,4.0,1.0
10107448,0,"",-1,"","",44137.0,2.0,0.0,1.0,0.0,"",0.0,"","",0.0,71.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,17725.0,107.0,1.0,122.0,2.0,301.0,1.0,0.0,73.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
10107449,0,"",210,25.0,4.0,10303.0,288.0,18.0,9.0,178.0,"",1.0,"",14.0,1.0,37.0,122.0,73.0,1.0,0.0,446.0,7.0,0.0,1121.0,252.0,126.0,256.0,0.0,84.0,143.0,0.0,31.0,1.0,2.0,142.0,1.0,1.0,69.0,5.0,47.0
10107450,1,1.0,129,5.0,4.0,190.0,7.0,1.0,7.0,7.0,1.0,1.0,"",4.0,0.0,288.0,1226310.0,125552.0,8.0,0.0,1655.0,0.0,0.0,2059.0,1367.0,797676.0,1226.0,0.0,1441.0,990916.0,2.0,577.0,31.0,1.0,1382319.0,0.0,1.0,54754.0,2.0,2025.0
10107451,0,"",-1,"","",56534.0,"","",0.0,"","","","","",0.0,2.0,12590.0,7664.0,0.0,4.0,1809.0,0.0,1.0,0.0,2127.0,12902.0,310.0,1.0,24.0,13851.0,3.0,8.0,1.0,2.0,13353.0,0.0,1.0,5731.0,1.0,205.0
10107452,0,"",10,12.0,4.0,653.0,"",0.0,25.0,25.0,"",0.0,"",4.0,8.0,8.0,412.0,538.0,0.0,1.0,157.0,3.0,0.0,0.0,80.0,425.0,91.0,1.0,4.0,465.0,4.0,3.0,1.0,3.0,441.0,1.0,5.0,0.0,5.0,1.0
10107453,0,5.0,0,3.0,"",381.0,0.0,56.0,4.0,23.0,1.0,5.0,0.0,"",1.0,3.0,574801.0,7746.0,0.0,3.0,854.0,4.0,0.0,0.0,522.0,280241.0,14.0,0.0,1.0,7205.0,0.0,0.0,54.0,3.0,6827.0,0.0,0.0,4514.0,4.0,3443.0
10107454,1,"",0,5.0,4.0,8546.0,"",0.0,8.0,109.0,"",0.0,"",4.0,0.0,11.0,4.0,7.0,0.0,0.0,4462.0,1.0,0.0,0.0,2814.0,5.0,935.0,0.0,47.0,5.0,4.0,44.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,0.0
10107455,0,3.0,79,3.0,10.0,239.0,38.0,8.0,23.0,86.0,1.0,2.0,"",17.0,3.0,47.0,5.0,3.0,0.0,2.0,1249.0,0.0,0.0,536.0,665.0,6.0,648.0,1.0,240.0,6.0,0.0,112.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
